SYS_ID,BRAND,YY,SEASON,YYSEASON,STYLE_NO,STYLE_PO_NO,DEGREE,ITEM,SELLINGPRICE,MFGCOST,MARKUP,PURCHASEPRICE
FNF,M,25,1,25S,3AMTV0751,3AMTV0751G0001,G0001,MT,119000,23306,5,21710
FNF,M,25,3,25S,3APTB1153,3APTB1153G0001,G0001,PT,109000,17616,6,17220
FNF,M,25,1,25S,3APTM0151,3APTM0151G0001,G0001,PT,129000,19424,6,19000
FNF,M,25,1,25S,3APTV0151,3APTV0151G0001,G0001,PT,119000,19373,6,18950
FNF,M,25,3,25S,3ATOB0253,3ATOB0253G0001,G0001,TO,59000,9996,5,9720
FNF,M,25,3,25S,3ATSB0753,3ATSB0753G0001,G0001,TS,69000,11255,6,10960
FNF,M,25,3,25S,3ATSB0953,3ATSB0953G0001,G0001,TS,79000,11205,6,10910
FNF,M,25,3,25S,3ATSB1053,3ATSB1053G0001,G0001,TS,79000,13257,5,12930
FNF,M,25,3,25S,3ATSB2053,3ATSB2053G0001,G0001,TS,79000,16203,4,15830
FNF,M,25,3,25S,3ATSB2153,3ATSB2153G0001,G0001,TS,79000,12221,6,11910
FNF,M,25,3,25S,3ATSH0153,3ATSH0153G0001,G0001,TS,59000,9040,6,8780
FNF,M,25,3,25S,3FTSM0253,3FTSM0253G0001,G0001,TS,79000,12556,6,12240
FNF,M,25,3,25S,3FTSM0353,3FTSM0353G0001,G0001,TS,79000,10991,7,10700
FNF,M,25,3,25S,3FTSM0553,3FTSM0553G0001,G0001,TS,59000,9193,6,8930
FNF,M,25,1,25S,3AMTV0251,3AMTV0251G0001,G0001,MT,119000,21415,5,20960
FNF,M,25,1,25S,3AMTV0551,3AMTV0551G0001,G0001,MT,109000,17189,6,16800
FNF,M,25,1,25S,3AMTV0651,3AMTV0651G0001,G0001,MT,99000,17199,5,16810
FNF,M,25,3,25S,3APQV0253,3APQV0253G0001,G0001,PQ,109000,19383,5,18960
FNF,M,25,1,25S,3APTB0151,3APTB0151G0001,G0001,PT,99000,16569,5,16190
FNF,M,25,1,25S,3APTB0351,3APTB0351G0001,G0001,PT,99000,17148,5,16760
FNF,M,25,3,25S,3ATSX0453,3ATSX0453G0001,G0001,TS,79000,13790,5,12800
FNF,M,25,1,25S,3AVTM0151,3AVTM0151G0001,G0001,VT,219000,42798,5,38940
FNF,M,25,3,25S,3FTSB0453,3FTSB0453G0001,G0001,TS,59000,7212,7,6640
FNF,M,25,3,25S,3FTSB2053,3FTSB2053G0001,G0001,TS,69000,11235,6,10940
FNF,M,25,3,25S,3FTSH0453,3FTSH0453G0001,G0001,TS,59000,10392,5,10110
FNF,M,25,3,25S,3FTSV0653,3FTSV0653G0001,G0001,TS,59000,6765,8,6540
FNF,M,25,N,25N,3ASHW075N,3ASHW075NK0002,K0002,SH,149000,25030,5,24490
FNF,M,25,N,25N,3ARNM015N,3ARNM015NK0002,K0002,RN,149000,28661,5,28050
FNF,M,25,N,25N,3ARNA025N,3ARNA025NK0002,K0002,RN,99000,21960,4,21480
FNF,X,25,1,25S,DMPD35051,DMPD35051K0001,K0001,PD,209000,43940,4,43940
FNF,X,25,3,25S,DWWJ76053,DWWJ76053K0001,K0001,WJ,169000,27440,6,27440
FNF,M,25,N,25N,3ARNA065N,3ARNA065NC0002,C0002,RN,129000,21680,5,21630
FNF,M,25,N,25N,3ASHG015N,3ASHG015NC0002,C0002,SH,139000,24540,5,24490
FNF,M,25,N,25N,3ASXD025N,3ASXD025NC0001,C0001,SX,159000,24810,6,24760
FNF,M,25,N,25N,3ASXV015N,3ASXV015NC0001,C0001,SX,149000,24750,5,24700
FNF,M,25,N,25N,3ASXD015N,3ASXD015NC0001,C0001,SX,139000,25100,5,25050
FNF,M,25,N,25N,3ASHG015N,3ASHG015NC0001,C0001,SH,139000,24540,5,24490
FNF,M,25,N,25N,3ASXS015N,3ASXS015NC0002,C0002,SX,159000,25900,6,25850
FNF,M,25,N,25N,3ASXM075N,3ASXM075NC0002,C0002,SX,159000,24750,6,24700
FNF,M,25,1,25S,3FDPV0151,3FDPV0151G0001,G0001,DP,159000,26402,5,23980
FNF,M,25,3,25S,3FOPM0353,3FOPM0353G0001,G0001,OP,139000,20762,6,20060
FNF,M,25,3,25S,3FOPV0153,3FOPV0153G0001,G0001,OP,119000,20440,5,20000
FNF,M,25,3,25S,3FOPV0253,3FOPV0253G0001,G0001,OP,79000,11967,6,11660
FNF,M,25,3,25S,3FOPV0353,3FOPV0353G0001,G0001,OP,89000,14080,6,13740
FNF,M,25,3,25S,3FPQM0253,3FPQM0253G0001,G0001,PQ,149000,16366,8,15990
FNF,M,25,3,25S,3FPQV0153,3FPQV0153G0001,G0001,PQ,99000,13765,7,12450
FNF,M,25,3,25S,3FSPB1053,3FSPB1053G0001,G0001,SP,79000,14029,5,13690
FNF,M,25,3,25S,3FTSV1053,3FTSV1053G0001,G0001,TS,79000,15403,5,14310
FNF,M,25,3,25S,3ADRB0553,3ADRB0553G0001,G0001,DR,159000,31512,5,29040
FNF,M,25,3,25S,3FSKV0153,3FSKV0153K0001,K0001,SK,119000,21568,5,21110
FNF,M,25,1,25S,3FSKV0251,3FSKV0251K0001,K0001,SK,89000,12972,6,12650
FNF,M,25,3,25S,3FSKB0253,3FSKB0253K0001,K0001,SK,139000,23681,5,23190
FNF,M,25,3,25S,3FSKB0453,3FSKB0453K0001,K0001,SK,119000,20613,5,20170
FNF,M,25,1,25S,3FSKV0351,3FSKV0351K0001,K0001,SK,149000,28517,5,27950
FNF,M,25,3,25S,3FSKB0353,3FSKB0353K0001,K0001,SK,119000,22391,5,21920
FNF,M,25,3,25S,3FSKB0553,3FSKB0553K0001,K0001,SK,139000,22413,6,20340
FNF,M,25,3,25S,3FPQB0253,3FPQB0253K0001,K0001,PQ,89000,15650,5,14170
FNF,M,25,1,25S,3FKPB0151,3FKPB0151K0001,K0001,KP,169000,26410,6,24320
FNF,M,25,3,25S,3FKPV0253,3FKPV0253K0001,K0001,KP,159000,26713,5,24600
FNF,M,25,1,25S,3FKPV0251,3FKPV0251K0001,K0001,KP,199000,34636,5,31930
FNF,M,25,3,25S,3FKPB0353,3FKPB0353K0001,K0001,KP,139000,22799,6,20980
FNF,M,25,3,25S,3FKPV0453,3FKPV0453K0001,K0001,KP,129000,20941,6,19260
FNF,M,25,1,25S,3AKPB0251,3AKPB0251K0001,K0001,KP,209000,39414,5,36350
FNF,M,25,N,25N,3ASODB15N,3ASODB15NK0001,K0001,SO,9900,1380,7,1330
FNF,M,25,N,25N,3ASOMA35N,3ASOMA35NK0001,K0001,SO,29900,5350,5,5300
FNF,M,25,N,25N,3ASOMB25N,3ASOMB25NK0001,K0001,SO,12900,2250,5,2200
FNF,M,25,N,25N,3ASOMA25N,3ASOMA25NK0001,K0001,SO,25900,4350,5,4300
FNF,M,25,N,25N,3ASOMB15N,3ASOMB15NK0001,K0001,SO,11900,2030,5,1980
FNF,M,25,N,25N,3ASOMV15N,3ASOMV15NK0001,K0001,SO,11900,1880,6,1830
FNF,M,25,N,25N,3ASOMS35N,3ASOMS35NK0001,K0001,SO,11900,1870,6,1820
FNF,M,25,N,25N,3ASOMB35N,3ASOMB35NK0001,K0001,SO,12900,2100,6,2050
FNF,M,25,N,25N,3ASODA15N,3ASODA15NK0001,K0001,SO,19900,3200,6,3150
FNF,M,25,N,25N,3ASOSV15N,3ASOSV15NK0001,K0001,SO,19900,2990,6,2940
FNF,X,25,3,25S,DWWJ7H053,DWWJ7H053K0001,K0001,WJ,169000,30740,5,30740
FNF,X,25,1,25S,DWWJ38051,DWWJ38051K0001,K0001,WJ,169000,31270,5,31270
FNF,X,25,3,25S,DMWJ7G053,DMWJ7G053K0001,K0001,WJ,169000,33660,5,33660
FNF,X,25,3,25S,DMWJ75053,DMWJ75053K0001,K0001,WJ,169000,29150,5,29150
FNF,X,25,1,25S,DWWJ34051,DWWJ34051K0001,K0001,WJ,179000,34600,5,34600
FNF,X,25,1,25S,DMWJ33051,DMWJ33051K0001,K0001,WJ,179000,38320,4,38320
FNF,X,25,1,25S,DMWJ37051,DMWJ37051K0001,K0001,WJ,169000,33410,5,33410
FNF,X,25,1,25S,DMPT23051,DMPT23051K0001,K0001,PT,119000,26250,4,26250
FNF,M,25,1,25S,3AJPB0451,3AJPB0451K0001,K0001,JP,249000,55025,4,54040
FNF,M,25,1,25S,3AJPV0151,3AJPV0151K0001,K0001,JP,299000,56823,5,55810
FNF,M,25,1,25S,3FJPB0151,3FJPB0151K0001,K0001,JP,239000,43290,5,42490
FNF,M,25,1,25S,3AJPV0651,3AJPV0651K0001,K0001,JP,279000,50016,5,48490
FNF,M,25,1,25S,3AJPV0251,3AJPV0251K0001,K0001,JP,279000,54862,5,53880
FNF,M,25,1,25S,3AJPV0351,3AJPV0351K0001,K0001,JP,229000,47811,4,46940
FNF,M,25,1,25S,3AJPB0351,3AJPB0351K0001,K0001,JP,249000,41756,5,40980
FNF,M,25,1,25S,3AJPB0551,3AJPB0551K0001,K0001,JP,299000,52962,5,52010
FNF,M,25,1,25S,3AJPB0651,3AJPB0651K0001,K0001,JP,299000,60044,5,58980
FNF,M,25,1,25S,3ADKV0151,3ADKV0151G0001,G0001,DK,249000,38234,6,37040
FNF,M,25,1,25S,3ADRB0151,3ADRB0151G0001,G0001,DR,179000,33944,5,31290
FNF,M,25,3,25S,3ASMV0553,3ASMV0553G0001,G0001,SM,99000,20521,4,20080
FNF,M,25,3,25S,3ASPB1253,3ASPB1253G0001,G0001,SP,79000,14293,5,13950
FNF,M,25,3,25S,3ASPB1353,3ASPB1353G0001,G0001,SP,79000,12251,6,11940
FNF,M,25,1,25S,3AWPV0151,3AWPV0151G0001,G0001,WP,129000,25693,5,25170
FNF,M,25,1,25S,3AHDV0551,3AHDV0551G0001,G0001,HD,119000,21964,5,21500
FNF,M,25,1,25S,3AJPB0151,3AJPB0151G0001,G0001,JP,259000,50686,5,49770
FNF,M,25,1,25S,3AJPB0351,3AJPB0351G0001,G0001,JP,249000,41756,5,40980
FNF,M,25,1,25S,3ADRG0351,3ADRG0351G0001,G0001,DR,219000,37912,5,34960
FNF,M,25,1,25S,3AHDB0451,3AHDB0451G0001,G0001,HD,129000,22269,5,21800
FNF,M,25,1,25S,3AHDB0851,3AHDB0851G0001,G0001,HD,129000,25672,5,25150
FNF,M,25,3,25S,3AWJV0353,3AWJV0353G0001,G0001,WJ,159000,31819,5,31200
FNF,M,25,1,25S,3FTRV1051,3FTRV1051G0001,G0001,TR,129000,21547,5,21090
FNF,M,25,3,25S,3FTSX0153,3FTSX0153G0001,G0001,TS,69000,11152,6,10330
FNF,M,25,3,25S,3FWJV0353,3FWJV0353G0001,G0001,WJ,199000,39876,5,39130
FNF,M,25,3,25S,3FWPB0353,3FWPB0353G0001,G0001,WP,139000,22563,6,22090
FNF,M,25,3,25S,3FWPB0553,3FWPB0553G0001,G0001,WP,119000,20000,5,19880
FNF,M,25,3,25S,3LDPM0153,3LDPM0153G0001,G0001,DP,149000,26380,5,23960
FNF,M,25,3,25S,3APTB1553,3APTB1553G0001,G0001,PT,129000,22543,5,22070
FNF,M,25,1,25S,3APTM0351,3APTM0351G0001,G0001,PT,149000,26140,5,25610
FNF,M,25,3,25S,3ARSB0453,3ARSB0453G0001,G0001,RS,99000,21151,4,20700
FNF,X,25,1,25S,DWPT26051,DWPT26051K0001,K0001,PT,149000,20980,6,20980
FNF,X,25,1,25S,DMPT33051,DMPT33051K0001,K0001,PT,109000,29250,3,29250
FNF,X,25,1,25S,DWPT34051,DWPT34051K0001,K0001,PT,109000,28040,4,28040
FNF,X,25,1,25S,DMPT25051,DMPT25051K0001,K0001,PT,149000,22380,6,22380
FNF,X,25,1,25S,DWPT32051,DWPT32051K0001,K0001,PT,139000,21710,6,21710
FNF,X,25,1,25S,DMPT37051,DMPT37051K0001,K0001,PT,139000,21390,6,21390
FNF,X,25,1,25S,DMPT31051,DMPT31051K0001,K0001,PT,139000,22400,6,22400
FNF,X,25,1,25S,DMPT39051,DMPT39051K0001,K0001,PT,129000,24500,5,24500
FNF,X,25,1,25S,DWWJ3M051,DWWJ3M051K0001,K0001,WJ,159000,30860,5,30860
FNF,X,25,1,25S,DWWJ41051,DWWJ41051K0001,K0001,WJ,179000,33540,5,33540
FNF,X,25,3,25S,DWWJ7D053,DWWJ7D053K0001,K0001,WJ,169000,34460,4,34460
FNF,X,25,1,25S,DWWJ3D051,DWWJ3D051K0001,K0001,WJ,259000,50170,5,50170
FNF,M,25,1,25S,3AJPV0451,3AJPV0451K0001,K0001,JP,229000,44733,5,43910
FNF,M,25,1,25S,3FJPB0251,3FJPB0251K0001,K0001,JP,299000,64981,4,63840
FNF,M,25,1,25S,3AJPM1051,3AJPM1051K0001,K0001,JP,359000,75700,4,74390
FNF,M,25,1,25S,3AJPQ0151,3AJPQ0151K0001,K0001,JP,299000,56549,5,55540
FNF,M,25,1,25S,3FKCB0151,3FKCB0151K0001,K0001,KC,189000,28615,6,26360
FNF,M,25,1,25S,3AKCG0151,3AKCG0151K0001,K0001,KC,219000,48128,4,44410
FNF,M,25,1,25S,3FKCB0251,3FKCB0251K0001,K0001,KC,179000,28604,6,26350
FNF,M,25,1,25S,3FKCB0351,3FKCB0351K0001,K0001,KC,189000,35998,5,33190
FNF,M,25,3,25S,3FWJB0253,3FWJB0253K0002,K0002,WJ,179000,29828,5,29240
FNF,M,25,3,25S,3FWJV0153,3FWJV0153K0002,K0002,WJ,169000,29218,5,28640
FNF,M,25,3,25S,3ASMB0153,3ASMB0153G0001,G0001,SM,79000,15037,5,13610
FNF,M,25,3,25S,3ASMB0953,3ASMB0953G0001,G0001,SM,79000,15624,5,15260
FNF,M,25,3,25S,3ASMM0153,3ASMM0153G0001,G0001,SM,129000,17737,7,17340
FNF,M,25,3,25S,3ASMV0353,3ASMV0353G0001,G0001,SM,99000,19333,5,18910
FNF,M,25,3,25S,3ASPB0153,3ASPB0153G0001,G0001,SP,79000,12282,6,11970
FNF,M,25,3,25S,3ASPM0253,3ASPM0253G0001,G0001,SP,89000,16650,5,16270
FNF,M,25,3,25S,3AWPB0153,3AWPB0153G0001,G0001,WP,109000,21517,5,21060
FNF,M,25,3,25S,3FOPM0553,3FOPM0553G0001,G0001,OP,139000,14537,9,14190
FNF,M,25,3,25S,3FOPV0453,3FOPV0453G0001,G0001,OP,139000,23498,5,23010
FNF,M,25,1,25S,3LDPB0251,3LDPB0251G0001,G0001,DP,169000,30446,5,27670
FNF,M,25,3,25S,3AWJB0453,3AWJB0453K0001,K0001,WJ,179000,28517,6,27950
FNF,M,25,1,25S,3AWJM0151,3AWJM0151K0001,K0001,WJ,299000,54120,5,53150
FNF,M,25,3,25S,3AWJM0453,3AWJM0453K0001,K0001,WJ,239000,34898,6,34230
FNF,M,25,3,25S,3FWJV0253,3FWJV0253K0001,K0001,WJ,169000,28488,5,27920
FNF,M,25,1,25S,3AWJM0551,3AWJM0551K0001,K0001,WJ,299000,55460,5,53780
FNF,M,25,3,25S,3FWJV0153,3FWJV0153K0001,K0001,WJ,169000,29218,5,28640
FNF,M,25,1,25S,3AWJB0151,3AWJB0151K0001,K0001,WJ,199000,40049,5,39300
FNF,M,25,1,25S,3FWJB0151,3FWJB0151K0001,K0001,WJ,189000,36036,5,35350
FNF,X,25,3,25S,DWWJ93053,DWWJ93053K0001,K0001,WJ,159000,34110,4,34110
FNF,X,25,1,25S,DMWJ3C051,DMWJ3C051K0001,K0001,WJ,259000,55380,4,55380
FNF,X,25,3,25S,DMWJ7C053,DMWJ7C053K0001,K0001,WJ,169000,38230,4,38230
FNF,X,25,3,25S,DWWJ92053,DWWJ92053K0001,K0001,WJ,169000,30930,5,30930
FNF,X,25,3,25S,DMWJ7S053,DMWJ7S053K0001,K0001,WJ,159000,30780,5,30780
FNF,X,25,3,25S,DXWJ7E053,DXWJ7E053K0001,K0001,WJ,149000,33370,4,33370
FNF,X,25,3,25S,DMWJ7M053,DMWJ7M053K0001,K0001,WJ,189000,28760,6,28760
FNF,X,25,1,25S,DWWJ44051,DWWJ44051K0001,K0001,WJ,169000,35940,4,35940
FNF,X,25,1,25S,DWWJ3B051,DWWJ3B051K0001,K0001,WJ,259000,55590,4,55590
FNF,X,25,1,25S,DMWJ3A051,DMWJ3A051K0001,K0001,WJ,259000,58740,4,58740
FNF,M,25,3,25S,3AWJB0453,3AWJB0453K0002,K0002,WJ,179000,28517,6,27950
FNF,M,25,1,25S,3FWJB0151,3FWJB0151K0002,K0002,WJ,189000,36036,5,35350
FNF,M,25,N,25N,3ASXD025N,3ASXD025NC0002,C0002,SX,159000,24810,6,24760
FNF,M,25,N,25N,3ASHD045N,3ASHD045NC0002,C0002,SH,139000,22020,6,21970
FNF,M,25,N,25N,3ASHC025N,3ASHC025NC0002,C0002,SH,129000,21850,5,21800
FNF,M,25,N,25N,3ASHC015N,3ASHC015NC0002,C0002,SH,129000,21730,5,21680
FNF,M,25,N,25N,3ASHD075N,3ASHD075NC0001,C0001,SH,149000,23120,6,23070
FNF,M,25,N,25N,3ASHD045N,3ASHD045NC0001,C0001,SH,139000,22020,6,21970
FNF,M,25,N,25N,3ASHW045N,3ASHW045NH0001,H0001,SH,159000,25220,6,25170
FNF,M,25,N,25N,3ASHW045N,3ASHW045ND0001,D0001,SH,159000,25220,6,25170
FNF,W,25,1,25S,WWHD10751,WWHD10751K0001,K0001,HD,119000,38190,3,38190
FNF,M,25,1,25S,3AJPV0651,3AJPV0651G0001,G0001,JP,279000,50016,5,48490
FNF,M,25,1,25S,3AKCG0151,3AKCG0151G0001,G0001,KC,219000,48127,4,44410
FNF,M,25,1,25S,3FKPV0251,3FKPV0251G0001,G0001,KP,199000,34636,5,31930
FNF,M,25,1,25S,3FMTV1151,3FMTV1151G0001,G0001,MT,109000,14913,7,14560
FNF,M,25,3,25S,3FOPB0253,3FOPB0253G0001,G0001,OP,109000,17448,6,16840
FNF,M,25,3,25S,3FOPB0453,3FOPB0453G0001,G0001,OP,89000,12627,6,12310
FNF,M,25,3,25S,3FOPH0153,3FOPH0153G0001,G0001,OP,119000,19222,6,18800
FNF,M,25,1,25S,3FPTB0251,3FPTB0251G0001,G0001,PT,109000,19891,5,19460
FNF,M,25,3,25S,3FPTB0353,3FPTB0353G0001,G0001,PT,109000,18682,5,18270
FNF,M,25,3,25S,3FSKB0153,3FSKB0153G0001,G0001,SK,109000,18225,5,17820
FNF,M,25,3,25S,3FSKB0253,3FSKB0253G0001,G0001,SK,139000,23681,5,23190
FNF,M,25,3,25S,3FWJB0253,3FWJB0253K0001,K0001,WJ,179000,29829,5,29240
FNF,M,25,3,25S,3AWJV0353,3AWJV0353K0001,K0001,WJ,159000,31819,5,31200
FNF,M,25,1,25S,3AWJV0151,3AWJV0151K0001,K0001,WJ,229000,39500,5,38760
FNF,M,25,N,25N,3ACRM015N,3ACRM015NG0001,G0001,CR,99000,14904,6,14620
FNF,M,25,N,25N,3ABQM015N,3ABQM015NG0001,G0001,BQ,109000,16916,6,16600
FNF,M,25,N,25N,3ACRB035N,3ACRB035NG0001,G0001,CR,109000,17332,6,17010
FNF,M,25,N,25N,3ABQA015N,3ABQA015NG0001,G0001,BQ,99000,14816,6,14420
FNF,M,25,N,25N,3ASXS015N,3ASXS015NG0001,G0001,SX,159000,26417,5,25850
FNF,M,25,N,25N,3ASHG015N,3ASHG015NG0001,G0001,SH,139000,25030,5,24490
FNF,M,25,N,25N,3ASHD035N,3ASHD035NG0001,G0001,SH,149000,24306,6,23780
FNF,M,25,N,25N,3ASHW075N,3ASHW075NG0002,G0002,SH,149000,25030,5,24490
FNF,M,25,N,25N,3ASXM075N,3ASXM075NG0001,G0001,SX,159000,25244,6,24700
FNF,M,25,N,25N,3ASXD015N,3ASXD015NG0001,G0001,SX,139000,25601,5,25050
FNF,M,25,N,25N,3ASHW065N,3ASHW065NG0001,G0001,SH,169000,25795,6,25240
FNF,M,25,N,25N,3ASXE015N,3ASXE015NG0001,G0001,SX,169000,27090,6,26510
FNF,M,25,N,25N,3ASHD045N,3ASHD045NG0001,G0001,SH,139000,22459,6,21970
FNF,M,25,3,25S,3FSKB0353,3FSKB0353G0001,G0001,SK,119000,22391,5,21920
FNF,M,25,3,25S,3FSKB0553,3FSKB0553G0001,G0001,SK,139000,22413,6,20340
FNF,M,25,3,25S,3FSKV0153,3FSKV0153G0001,G0001,SK,119000,21568,5,21110
FNF,M,25,3,25S,3FSKV0253,3FSKV0253G0001,G0001,SK,129000,21629,5,21170
FNF,M,25,3,25S,3FSKV0353,3FSKV0353G0001,G0001,SK,149000,28659,5,28090
FNF,M,25,3,25S,3FSMB0253,3FSMB0253G0001,G0001,SM,89000,17291,5,16900
FNF,M,25,3,25S,3FSMB0353,3FSMB0353G0001,G0001,SM,99000,16640,5,16260
FNF,M,25,3,25S,3FSMV0253,3FSMV0253G0001,G0001,SM,79000,14476,5,14130
FNF,M,25,3,25S,3FSPB0253,3FSPB0253G0001,G0001,SP,79000,11845,6,11540
FNF,M,25,3,25S,3FTKB0153,3FTKB0153G0001,G0001,TK,69000,13348,5,13020
FNF,M,25,3,25S,3FTSB0153,3FTSB0153G0001,G0001,TS,49000,5617,8,5410
FNF,M,25,3,25S,3FTSM0153,3FTSM0153G0001,G0001,TS,79000,8339,9,8090
FNF,M,25,N,25N,3ACRM035N,3ACRM035NG0001,G0001,CR,109000,15093,7,14690
FNF,M,25,N,25N,3ACRVD15N,3ACRVD15NG0001,G0001,CR,109000,18084,5,17750
FNF,M,25,N,25N,3ABQB015N,3ABQB015NG0001,G0001,BQ,149000,22575,6,22170
FNF,M,25,N,25N,3AHSMD15N,3AHSMD15NG0001,G0001,HS,109000,15463,6,15170
FNF,M,25,N,25N,3ABQBV15N,3ABQBV15NG0001,G0001,BQ,139000,22670,6,22090
FNF,M,25,N,25N,3AHSB025N,3AHSB025NG0001,G0001,HS,79000,11622,6,11390
FNF,M,25,N,25N,3APOH015N,3APOH015NG0001,G0001,PO,26000,5014,5,4910
FNF,M,25,N,25N,3ABKA015N,3ABKA015NG0001,G0001,BK,129000,19793,6,19280
FNF,M,25,N,25N,3ACRA015N,3ACRA015NG0001,G0001,CR,69000,10935,6,10630
FNF,M,25,N,25N,3ABKM035N,3ABKM035NG0001,G0001,BK,179000,25476,6,24830
FNF,M,25,N,25N,3ARNM015N,3ARNM015NT0001,T0001,RN,149000,28100,5,28050
FNF,M,25,N,25N,3ASHC015N,3ASHC015NT0001,T0001,SH,129000,21730,5,21680
FNF,M,25,N,25N,3ASHD035N,3ASHD035NT0001,T0001,SH,149000,23830,6,23780
FNF,M,25,N,25N,3ASXD025N,3ASXD025NT0001,T0001,SX,159000,24810,6,24760
FNF,M,25,N,25N,3ASHW045N,3ASHW045NT0001,T0001,SH,159000,25220,6,25170
FNF,M,25,N,25N,3ASHA025N,3ASHA025NT0001,T0001,SH,159000,26040,6,25990
FNF,M,25,N,25N,3ASHD075N,3ASHD075NT0001,T0001,SH,149000,23120,6,23070
FNF,M,25,N,25N,3ASHC025N,3ASHC025NT0001,T0001,SH,129000,21850,5,21800
FNF,M,25,3,25S,3APQH0153,3APQH0153G0001,G0001,PQ,99000,16286,6,14750
FNF,M,25,3,25S,3APQM0253,3APQM0253G0001,G0001,PQ,149000,22259,6,21790
FNF,M,25,1,25S,3APTB0451,3APTB0451G0001,G0001,PT,99000,18408,5,18000
FNF,M,25,1,25S,3APTB0551,3APTB0551G0001,G0001,PT,129000,22035,5,21570
FNF,M,25,1,25S,3ATRM0151,3ATRM0151G0001,G0001,TR,219000,30346,7,29750
FNF,M,25,3,25S,3ATSB0153,3ATSB0153G0001,G0001,TS,39000,6429,6,6210
FNF,M,25,3,25S,3ATSB0353,3ATSB0353G0001,G0001,TS,59000,9863,5,9590
FNF,M,25,3,25S,3ATSB0553,3ATSB0553G0001,G0001,TS,69000,10097,6,9820
FNF,M,25,3,25S,3ATSM1053,3ATSM1053G0001,G0001,TS,79000,14171,5,13830
FNF,M,25,3,25S,3ATSM1353,3ATSM1353G0001,G0001,TS,99000,15949,6,15580
FNF,M,25,3,25S,3ATSV0353,3ATSV0353G0001,G0001,TS,79000,14385,5,14040
FNF,M,25,3,25S,3FTKB0153,3FTKB0153K0001,K0001,TK,69000,13325,5,13020
FNF,M,25,3,25S,3FTKB0353,3FTKB0353K0001,K0001,TK,59000,12269,4,11980
FNF,M,25,3,25S,3FTKB0253,3FTKB0253K0001,K0001,TK,69000,14301,4,13980
FNF,M,25,1,25S,3FLGB0151,3FLGB0151K0001,K0001,LG,89000,13582,6,13250
FNF,M,25,1,25S,3FLGB0251,3FLGB0251K0001,K0001,LG,89000,14456,6,14110
FNF,M,25,1,25S,3FLGB0351,3FLGB0351K0001,K0001,LG,99000,16589,5,16210
FNF,M,25,3,25S,3FLGB0453,3FLGB0453K0001,K0001,LG,69000,12231,5,11920
FNF,M,25,3,25S,3FLGB0553,3FLGB0553K0001,K0001,LG,69000,10087,6,9810
FNF,M,25,N,25N,3ABMBD15N,3ABMBD15NG0001,G0001,BM,139000,21482,6,20930
FNF,M,25,N,25N,3AHSM035N,3AHSM035NG0001,G0001,HS,99000,13628,7,13260
FNF,M,25,3,25S,3FSKB0153,3FSKB0153K0001,K0001,SK,109000,18225,5,17820
FNF,M,25,3,25S,3FSKV0253,3FSKV0253K0001,K0001,SK,129000,21629,5,21170
FNF,M,25,N,25N,3ARND015N,3ARND015NT0001,T0001,RN,169000,25550,6,25500
FNF,M,25,N,25N,3ARNA065N,3ARNA065NT0001,T0001,RN,129000,21680,5,21630
FNF,M,25,N,25N,3ARNSPL5N,3ARNSPL5NT0001,T0001,RN,159000,28860,5,28810
FNF,M,25,N,25N,3ASHD045N,3ASHD045NT0001,T0001,SH,139000,22020,6,21970
FNF,M,25,N,25N,3ASHW075N,3ASHW075NT0002,T0002,SH,149000,24540,6,24490
FNF,M,25,N,25N,3ASHW045N,3ASHW045NG0001,G0001,SH,159000,25723,6,25170
FNF,M,25,N,25N,3ASXD025N,3ASXD025NG0001,G0001,SX,159000,25305,6,24760
FNF,M,25,N,25N,3ASHD075N,3ASHD075NG0001,G0001,SH,149000,23581,6,23070
FNF,M,25,N,25N,3ASHC025N,3ASHC025NG0001,G0001,SH,129000,22286,5,21800
FNF,M,25,1,25S,3FTRB1151,3FTRB1151G0001,G0001,TR,119000,16589,7,16210
FNF,M,25,3,25S,3ASMB0653,3ASMB0653G0001,G0001,SM,99000,17778,5,17380
FNF,M,25,3,25S,3ASMB0753,3ASMB0753G0001,G0001,SM,79000,11834,6,11530
FNF,M,25,3,25S,3ASMV0153,3ASMV0153G0001,G0001,SM,79000,14486,5,14140
FNF,M,25,3,25S,3ATOB0153,3ATOB0153G0001,G0001,TO,39000,8085,4,7840
FNF,M,25,3,25S,3ATOV0153,3ATOV0153G0001,G0001,TO,89000,17280,5,16890
FNF,M,25,3,25S,3ATSB0253,3ATSB0253G0001,G0001,TS,49000,8959,5,8700
FNF,M,25,3,25S,3ATSB4053,3ATSB4053G0001,G0001,TS,59000,10859,5,10570
FNF,M,25,3,25S,3ATSM0553,3ATSM0553G0001,G0001,TS,89000,14750,5,14400
FNF,M,25,3,25S,3ATSM0653,3ATSM0653G0001,G0001,TS,79000,11174,6,10880
FNF,M,25,N,25N,3ARNM015N,3ARNM015NG0001,G0001,RN,149000,28661,5,28050
FNF,M,25,N,25N,3ARNA065N,3ARNA065NG0001,G0001,RN,129000,22113,5,21630
FNF,M,25,N,25N,3ASHC015N,3ASHC015NG0001,G0001,SH,129000,22164,5,21680
FNF,M,25,N,25N,3ASHA025N,3ASHA025NG0001,G0001,SH,159000,26560,5,25990
FNF,M,25,N,25N,3ARNA025N,3ARNA025NG0001,G0001,RN,99000,21960,4,21480
